line	text
10	"حور بحزن: ربنا يرجعه بسلامة. ، انا اللي مزعلني أنه بعد معرف اني مظلومه محولش يدور عليا، عرفت بس انه سءل عند بابا وخلاص علي كده.
"
11	"مها: لازم تعذوريه ياوحور
"
12	"اولا هروبك ده في الصعيد عندنا عار وانتي لبستي كبير النجع كله عار، امي قالتلي أن النجع كله مكنش مبطل كلام، غير أن موت جدتي كسر ظهره. لأن جاسر كان متعلق بيها جدااا ,. لأن جاسر ميعتبرش شاف امه الله يرحمها، جدتي هي اللي ربته، وكأن سفريه امريكا جاتله طوق نجاه علشان يهرب بها من حزنه و من كلام ناس علي هروبك، و من آلالم الفراق ولو ان اكتر حاجة تعابه جاسر بعدك عنه يا حور.
"
13	"انا اعرف جاسر ود خالتي. و اعرف قد ايه أنه قاسي اول مرة اشوف حنانه لما عرفك انتي غيرتي جاسر حولتي الصخر الجليد اللي كتلة دفا وحنان انتي حركتي صخر إلى جواه..
"
14	"جاسر حبك وكان مافيش ست تاني في الوجود حبك بجد، بس صدقيني علي اد ما حبك علي قد متوجع،.
"
15	"انا عارفه انك مظلومة، بس الحكايه كانت محبوكه قوي، علشان كده هو حس للحظات أنه اتكسر، وخالي بالك يا حور الكسرة لما بتيجي من حد عزيز عليكي قوي بتوجع قوي قوي، غير هروبك ده قضي عليه خالص.
"
16	"حور ببكاء: هو كمان كسرني، لما شك فيا. المفروض أن في ثقة بينا، هو كمان كسرني لما كان عاوز يتجوز داليا عليا، عارفة يعني جوزك و حبك تشوفيه في حضن واحده تانية، اااااااااااا ه علي الوجع اللي حسيتة ساعتها وهو بيقول أن كتب كتابه علي داليا، لو حقعد اوصفلك عن كمية الوجع مش حعرف.
"
17	"عمار: . انا اسف اني بدخل في كلام بس ياحور اللي عملة جاسر دا مش قلة ثقه، جاسر دخل الشك في قلبه، والراجل لما بيخش الشك في قلبه بيعمية عن أي حاجة وخصوصا أن جاسر أصوله صعيديه دمه حامي. وهو بطبعة عصبي، جاسر مفكرش جاسر غيرته عليكي عمته عن أي منطق، زي انتي مقلتي أن مجرد ما سمعتي أنه حيكتب علي داليا اتجننتي. هي نفسها. أنه مجرد ماشاف صورتك مع فادي مخه وقف و غريزة الغيرة هي اللي تحكمت فيه، . وبقي شبه الأسد المدبوح بياكل الفريسة بتاعته، خلاصة كلامي و من حكم معرفتي بشخصية جاسر، اقدر اقولك أن جاسر بيحبك و بيحبك قوي، بس هو زعلان منك ومن نفسه، علشان كده قرر يعاقب نفسه بالبعد عنك و منك بس انتي ساكنه روحة مفتكرش حيقدر ينساكي.
"
18	"وفي الولايات المتحدة الأمريكية و في ولاية كاليفورنيا
"
19	"يجلس جاسر علي أحد المكاتب العمالقه، و حواليه مواظفين يناقشون امور أسهم البورصة و يبحثون عن طريقة لرفع الاسهم لإنقاذ الشركه من الإفلاس
"
20	"وبعد يوم عمل طويل وشاق يعود جاسر لمكان سكنه
"
21	"يعود بين ذكريات الماضي، و يعود الاشتياق و الحنين.
"
22	"فقد اشتاق جاسر إلى حضن حوريته التي خطفت قلبه بدون استئذان، لقد سرقة منه روحه و حياته لقد غابت عنه وغابت معها شروق الشمس وعم الغيام علي حياته، وكأن لم تشرق الشمس في يوم من الايام..
"
23	"في بعض الساعات يغلبه الحنين ويقرر العودة ولكن مستقبل الشركات كلها في يده. فيقرر الرجوع عن قراره.
"
24	"وفي الغردقه
"
25	"يرن هاتف مها في الثالثة صباحا
"
26	"مها بنعاس: الو
"
27	"حور: الحقيني يا مها انا بولد الحقيني بسرعة
"
28	"مها: حاضر بحور جاية حالا
"
29	"مها: عمار عمار اصحي بسرعة حور بتولد يا عمار قام عمار منتفض من السرير
"
30	"عمار: . طايب يلا بسرعه يا مها البسي انا حلبس في ثواني
"
31	"جري كلا من عمار و مها علي منزل حور ثم أخدها المشفى
"
32	"وفي حجرة العمليات تستلقي حوور علي أحد سراير
"
33	"دكتوره: يلا ياحور معلش استحملي شوية.
"
34	"حور: مش قادرة يا دكتورة قمر ساعديني حموت. اااااااااااا ه
"
35	"وفي الخارج مها وعمار يجلسون بقلق شديد علي حور
"
36	"مها: طولت جوي يا عمار جوة انا جلجانه يحصلها حاجه
"
37	"عمار: متقلقيش حور قوية وقدها وربنا أن شاء الله حيقومها بسلامة..
"
38	"بس انا شاغلني حاجة مهمة قوي دلوقتي جاسر من حقة يعرف أنه بقي اب و لا ايه رايك!
"
39	"مها: . عمار احنا ملناش صالح حور حلفتني من جوله خايف علي عيالها احسن ياخدهم منيها، ما انت متتوقعش رد فعل جاسر بعد موت جدتي عامل كيف.
"
40	"عمار: بس جاسر لما يعرف حيزعل مننا قوي
"
41	"قطع كلامه فتح باب العمليات وخروج دكتورة
"
42	"دكتوره: الف حمدالله على سلامتها ولدتها كانت صعبه جدااا الحمدلله، طول البنج بتخرف باسم واحد بس هو جاسر، وبتنادي عليه مين جاسر ده.
"
43	"بص عمار لمها وقال: جاسر ده جوزها وهو مسافر برا البلد في شغل
"
44	"دكتورة: حمد الله على سلامتها مرة تانية
"
45	"مها: عاوزين نشوفها
"
46	"دكتور: هي في الإفاقه تطلع بس قوضتها وتقدرو تشوفوها
"
47	"عمار: طايب و الاولا د
"
48	"دكتورة: اخدوهم علشان يشفهم دكتور الاطفال و يلبسوهم، هما مشاء الله صحتهم كويس.
"
49	"عمار: شكرا لك يا دكتورة
"
50	"ذهب عمار ومها إلى غرفه حور
"
51	"مها: حمدالله على السلامه يا حور
"
52	"حور بتعب: الله يسلمك يا مها,. فين ولادي عاوزة اشفهم
"
53	"مها: حاضر حشوف ممرضة لو خلاص لبستهم حهليها تحبهم
"
54	"جاءت الممرضة بالطفلين.
"
55	"وكانو شبه مليكة واخدين لون عيون حور شبه الفيروز
"
56	"بعد فترة بداءت حور تتعود علي الوضع الجديد وبداءت تنظم وقتها بين شغلها و الاولاد و جابت لهم ناني لتساعدها في تربيتهم.
"
57	"و في هذه الأثناء حملت مها في طفله جميلة سمتها دهب علي اسم و لدتها
"
58	"وفي أمريكا جاسر في شغل متواصل حتى ينقظ راس المال وقد نسي نفسة في زحام الشغل واهمل حالة جدااا ولكن حنين الماضي مازال يطارده حتى الآن.
"
59	"وبعد مرور ثلاث سنوات من حنين وشوق واشتياق وفراق.
"
1	"انفتح باب الشقة دخلت حور علي صوت الزعيق و أسر بيعيط جامد،
"
2	"حور بزعيق: ايه اللي بيحصل هنا عاوزة افهم
"
3	"وانتي ايه سمحلك تزعقي في ابني كده
"
4	"متخلقش علي وجه الارض اللي يزعق في ابني وانتي ازاي تخشي بيتي من غير ما تستأذني انت ازاي يا جاسر بيه تسمح بلمهزله دي تحصل
"
5	"نهي: الله الله علي عاملة علينا خضرة الشريفة
"
6	"هو انتي بقي مامي إلى بتحب العصافير ويا عيني عيطت امبارح علشان ماتو.
"
7	"ياعيني علي الاحساس المرهف و لما انتي مقضيها. عمللنا عم المحترم و خط أحمر في معاملة
"
8	"طايب لو عاجبك قوي قولي مش من ورانا و
"
9	"لأ و ايه اي عمللنا أنها الشيخة حور لا ماهو مافيش حد احسن من حد اهو كله يا ما تحت الساهي دواهي
"
10	"جاسر وقد احمرت عيناه من الغضب: جسما بالله كلمة كمان لادفنك مكانك أن مستحملك من الصبح علشان خاطر أسيل وأنك جيتي وكشفتي عليها.
"
11	"لكن تزعقي لحد فيهم و تغلطي لع مهسمحش بده واصل اتفضلي من أهنه من غير مترود البيت اللي متحرميش اهله متجعديش فيه واصل. برا دلوق يلا
"
12	"حور: ربنا يستر ربنا يستر جاسر قلب صعيدي استر يارب
"
13	"نهي: هو في ايه يا جاسر انت جايبني هنا علشان اتهان،
"
14	"فيها ايه دي احسن مني ولا علشان طلعت سهلة و انا قلتلك لاء...
"
15	"وافاكر لما حولت معايا في امريكا لما دخلت عليا قوطتي
"
16	"حور: باااس انتي انعبطي العيال قاعده
"
17	"أسر أسيل يلا علي فوق بسرعة.
"
18	"جاسر سحبها من شعرها برا يا زباله انا حاولت معاكي انا بخاف من ربنا و مش حعصية علشان واحده زباله زيك براا
"
19	"خرجت نهي وهي تتوعد لهم
"
20	"و في داخل الفيلا
"
21	"حور: انت ازاي تخش بيتي من غير ما تقول
"
22	"جاسر وهو يقترب منها ومسك أيدها بشده: البيت اللي في عيالي يبقي بيتي راضيتي أو مراضتيش
"
