line	text	word_order	CODA
30731	وكدة	27	وكده
24029	اهدى	1	اهدي
24029	يا	2	يا
24029	حببتى	3	حبيبتي
24029	الانفعال	4	الانفعال
24029	غلط	5	غلط
24029	عليكى	6	عليكي
7360	لاء	1	لا
7360	مش	2	مش
7360	برجع	3	برجع
7360	ف	4	في
7360	كلامى	5	كلامي
7360	اشترى	6	اشتري
7360	اللى	7	اللي
7360	إنتي	8	إنتي
7360	عاوزاه	9	عاوزاه
7360	وانزلى	10	وانزلي
7360	بقه	11	بقى
7360	انا	12	انا
7360	اتأخرت	13	اتأخرت
3539	سعد	1	سعد
3539	مستني	2	مستني
3539	ايه	3	ايه
14947	هههههههههههه	1	هههههههههههه
14947	رايده	2	رايدة
14947	ايه	3	ايه
14947	NULL	4	يا
14947	ياخوجايه	5	 خواجاية
27975	متشكر	1	متشكر
27975	NULL	2	يا
27975	ياوجد	3	 وجد
27975	روحى	4	روحي
27975	ارتاحى	5	ارتاحي
27975	انت	6	انت
27975	وانا	7	وانا
27975	هطمن	8	هاطمن
27975	على	9	على
27975	مجدي	10	مجدي
27975	ومش	11	ومش
27975	هتأخر	12	هتأخر
29357	مراد	1	مراد
29357	جيب	2	جيب
29357	الكورة	3	الكورة
29357	بتاعتي	4	بتاعتي
21845	هي	1	هي
21845	الساعة	2	الساعة
21845	كام	3	كام
19332	كنت	1	كنت
19332	فين	2	فين
19332	يا	3	يا
19332	سليم	4	سليم
7872	خلاص	1	خلاص
7872	يامنى	2	يا 
7872	NULL	3	منى
7872	يلا	4	يلا
7872	احنا	5	احنا
7872	عشان	6	عشان
7872	نلحق	7	نلحق
7872	وهجبلك	8	وهاجيب
7872	NULL	9	لك
7872	انا	10	انا
7872	فستان	11	فستان
7872	على	12	على
7872	زوقى	13	ذوقي
7872	يابوسي	14	يا
7872	NULL	15	بوسي
7872	وهتلبسيه	16	وهتلبسيه
7872	غصب	17	غصب
7872	عنك	18	عنك
7872	مش	19	مش
7872	هتبقى	20	هتبقي
7872	انت	21	انت
7872	واخوكى	22	واخوكي
7872	عليا	23	عليّ
23008	صحيح	1	صحيح
23008	أومال	2	امال
23008	سلمى	3	سلمى
23008	ما	4	ما
23008	جاتش	5	جاتش
23008	تفطر	6	تفطر
23008	معانا	7	معانا
23008	ليه	8	ليه
6012	اسمعي	1	اسمعي
6012	الكلام	2	الكلام
6012	وعد	3	وعد
6012	متخرجش	4	ما
6012	NULL	5	تخرجيش
6012	من	6	من
6012	اوضتها	7	اوضتها
6012	غير	8	غير
6012	تحت	9	تحت
6012	عينك	10	عينك
6012	فاهمه	11	فاهمة
629	تعالي	1	تعالي
629	يا	2	يا
629	بنتي	3	بنتي
629	نعمل	4	نعمل
629	الاكل	5	الاكل
26745	هههههههه	1	هههههههه
26745	بلاش	2	بلاش
26745	تعملي	3	تعملي
26745	نفسك	4	نفسك
26745	مقموصه	5	مقموصة
26745	عشان	6	عشان
26745	انتي	7	انتي
26745	زعلك	8	زعلك
26745	مهزأ	9	مهزأ
26745	اصلا	10	اصلا
26745	ومش	11	ومش
26745	بياخد	12	بياخذ
26745	معايا	13	معايّ
26745	كلمه	14	كلمة
1060	الامعة	1	الامعة
1060	طول	2	طول
1060	عمرها	3	عمرها
1060	مكانك	4	مكانك
1060	المفضل	5	المفضل
1060	بعد	6	بعد
1060	أوضة	7	أوضة
1060	الجراية	8	الجراية
1060	دي	9	دي
1060	ليه	10	ليه
1060	كنت	11	كنتي
1060	زعلانة	12	زعلانة
1060	جوي	13	قوي
1060	كده	14	كده
1060	لما	15	لما
1060	كلمتك	16	كلمتك
1060	إيه	17	إيه
1060	في	18	فيه
1060	حد	19	حد
1060	ضايجك	20	ضايقك
1060	جولي	21	قول
1060	NULL	22	لي
24698	فاهمه	1	فاهمة
24698	يا	2	يا
24698	جدي	3	جدي
10338	ألف	1	ألف
10338	مبروك	2	مبروك
10338	يا	3	يا
10338	مروان	4	مروان
11047	اهو	1	اهو
11047	بفكر	2	بفكر
11047	بص	3	بص
11047	سيبك	4	سيبك
11047	من	5	من
11047	الجو	6	الجو
11047	الشاعرجي	7	الشاعرجي
11047	انا	8	انا
11047	هدخل	9	هادخل
11047	اعملك	10	اعملك
11047	اكل	11	اكل
11047	عشان	12	عشان
11047	صحتك	13	صحتك
11047	ايه	14	ايه
11047	رايك	15	رايك
11047	واخلصة	16	واخلصه
11047	وامشي	17	وامشي
11047	انا	18	انا
11047	علي	19	على
11047	طول	20	طول
29355	مندمتش	1	ما 
29355	NULL	2	ندمتش
23443	خالد	1	خالد
30288	مصيبة	1	مصيبة
30288	الشركة	2	الشركة
30288	خسرت	3	خسرت
30288	صفقة	4	صفقة
30288	والكل	5	والكل
30288	خايف	6	خايف
30288	من	7	من
30288	شمس	8	شمس
27544	ها	1	ها
27544	مالك	2	مالك
22299	واه	1	واه
22299	يعنى	2	يعنى
22299	ماخبرش	3	ما 
22299	NULL	4	خابرش
22299	ده	5	ده
22299	انا	6	انا
22299	يالى	7	يا 
22299	NULL	8	اللي
22299	اسمى	9	اسمي
22299	اختك	10	اختك
22299	البنته	11	البنتة
22299	عتحسدنى	12	عتحسدني
22299	عليك	13	عليك
22299	كيف	14	كيف
22299	هي	15	هي
22299	بجى	16	بقى
36092	مفيش	1	مفيش
36092	حاجة	2	حاجة
8682	فين	1	فين
8682	يا	2	يا
8682	جدي	3	جدي
8682	أني	4	أني
8682	جاعد	5	قاعد
8682	علي	6	على
8682	الكرسي	7	الكرسي
8682	مش	8	مش
8682	الارض	9	الارض
42136	ابه	1	ايه
42136	بجالي	2	بقالي
42136	ساعه	3	ساعة
42136	بحايل	4	بحايل
42136	فيكي	5	فيكي
2566	يعني	1	يعني
2566	ايه	2	ايه
2566	مش	3	مش
2566	فاهم	4	فاهم
11818	محدش	1	ماحدش
11818	ليه	2	ليه
11818	صالح	3	صالح
11818	بلموضوع	4	بالموضوع
11818	دا	5	دا
11818	اني	6	اني
11818	هحله	7	هاحله
11818	والناس	8	والناس
11818	اني	9	اني
11818	سكتها	10	سكتها
11818	بطريقتي	11	بطريقتي
11818	لو	12	لو
11818	لاقيته	13	لاقيته
11818	حد	14	حد
11818	فاتح	15	فاتح
11818	بوقه	16	بوقه
11818	يبقا	17	يبقى
11818	قولو	18	قولوا
11818	علي	19	عليّ
11818	معرفش	20	ما
11818	NULL	21	اعرفش
11818	حاجة	22	حاجة
11818	تمام	23	تمام
18864	ساعدني	1	ساعدني
18864	مش	2	مش
18864	قادرة	3	قادرة
18864	اعمل	4	اعمل
18864	حاجه	5	حاجة
34199	اخبار	1	اخبار
34199	الباشا	2	الباشا
34199	اي	3	اي
8839	م	1	ما
8839	مفيش	2	مفيش
8839	حد	3	حد
8839	غريب	4	غريب
8839	يعني	5	يعني
8839	كلهم	6	كلهم
8839	ولاد	7	ولاد
8839	عمي	8	عمي
8839	واخواتي	9	واخواتي
3343	طب	1	طب
3343	انا	2	انا
3343	مالي	3	مالي
3343	انا	4	انا
3343	كمان	5	كمان
3343	عايزة	6	عايزة
3343	اروح	7	اروح
3343	اتفرج	8	اتفرج
3343	على	9	على
3343	البلد	10	البلد
27661	ايه	1	ايه
27661	قتل	2	قتل
27661	مراتة	3	مراته
27661	ازاي	4	ازاي
27661	وام	5	وام
27661	اولاده	6	اولاده
27661	كمان	7	كمان
27661	يعني	8	يعني
27661	ممكن	9	ممكن
27661	انت	10	انت
27661	تقتلني	11	تقتلني
20121	يا	1	يا
20121	حبيبي	2	حبيبي
20121	انت	3	انت
20121	فين	4	فين
20121	وجعت	5	وجعت
20121	قلبنا	6	قلبنا
20121	عليك	7	عليك
13998	مجدرشمقدرش	1	ما 
13998	NULL	2	اقدرش
13998	يا	3	يا
13998	حاج	4	حاج
29819	ولد	1	ولد
29819	خوي	2	اخوي
29819	مغلطتش	3	ما
29819	NULL	4	غلطتش
29819	ولد	5	ولد
29819	خوي	6	اخوي
29819	تعب	7	تعب
29819	رن	8	رن
29819	عليكي	9	عليكي
29819	وحضرتك	10	وحضرتك
29819	يا	11	يا
29819	ست	12	ست
29819	هانم	13	هانم
29819	مهترديش	14	ما 
29819	NULL	15	هترديش
29819	عليه	16	عليه
29819	غلب	17	غلب
29819	هيعمل	18	هيعمل
29819	ايه	19	ايه
29819	راح	20	راح
29819	متحدت	21	متحدث
29819	معاي	22	معايّ
29819	اني	23	أني
29819	وياريت	24	ويا ريت
29819	لما	25	لما
29819	يكلمك	26	يكلمك
29819	ردي	27	ردي
29819	عليه	28	عليه
29819	لانه	29	لانه
29819	اكدي	30	اكده
29819	ميصوحش	31	ما 
29819	NULL	32	يصُحش
211	متأكد	1	متأكد
211	إنك	2	إنك
211	NULL	3	ما
211	مدارى	4	داري
211	حاجه	5	حاجة
211	بخصوص	6	بخصوص
211	إختفاء	7	إختفاء
211	رباح	8	رباح
211	بس	9	بس
211	تمام	10	تمام
211	زى	11	زي
211	ما	12	ما
211	تحب	13	تحب
211	هسكت	14	هاسكت
20095	و	1	NULL
20095	انت	2	وانت
20095	كمان	3	كمان
20095	يا	4	يا
20095	جدو	5	جدو
32720	ايه	1	ايه
8306	إيه	1	إيه
8306	ده	2	ده
8306	يا	3	يا
8306	عاصم	4	عاصم
8306	ده	5	ده
8306	فطور	6	فطور
8306	عريس	7	عريس
8306	ليلة	8	ليلة
8306	صبحيته	9	صباحيته
12679	محدش	1	ماحدش
12679	هيفهم	2	هيفهم
12679	شعوري	3	شعوري
28280	متجوزة	1	متجوزة
28280	من	2	من
28280	خمس	3	خمس
28280	سنين	4	سنين
28280	وبدر	5	وبدر
28280	أربعة	6	أربعة
11933	مين	1	مين
11933	اللى	2	اللي
11933	جال	3	قال
11933	إن	4	إن
11933	اللهه	5	اللهه
11933	الصعيديه	6	الصعيدية
11933	تجيله	7	تجيله
11933	قماح	8	قماح
11933	أها	9	أها
11933	رغم	10	رغم
11933	السنين	11	السنين
11933	اللى	12	اللي
11933	عاشها	13	عاشها
11933	بعيد	14	بعيد
11933	عن	15	عن
11933	إهنه	16	إهنه
11933	بس	17	بس
11933	أوجات	18	أوقات
11933	كتير	19	كتير
11933	بيتكلم	20	بيتكلم
11933	بيها	21	بيها
11933	هي	22	هي
11933	بس	23	بس
11933	مسأله	24	مسألة
11933	تعود	25	تعود
11933	يلا	26	يلا
11933	يا	27	يا
11933	كارم	28	كارم
11933	إجعد	29	اقعد
11933	مكانك	30	مكانك
11933	عالسفره	31	على
11933	NULL	32	السفرة
11933	وكيف	33	وكيف
11933	ما	34	ما
11933	جولت	35	قولت
11933	من	36	من
11933	هبابه	37	هبابه
11933	كلوا	38	كلوا
11933	وأنتم	39	وأنتم
11933	ساكتين	40	ساكتين
11933	وبعد	41	وبعد
11933	الوكل	42	الاكل
11933	إتحدتوا	43	اتحدثوا
11933	براحتكم	43	براحتكم
952	لااه	1	لا
952	كملت	2	كملت
952	و	3	NULL
952	بصراحة	4	وبصراحة
952	بعد	5	بعد
952	جوازى	6	جوازي
952	من	7	من
952	بت	8	بت
952	الحا	9	الحاج
952	مندور	10	مندور
952	هي	11	هي
952	كمان	12	كمان
952	مكنتش	13	ما 
952	NULL	14	كانتش
952	كملت	15	كملت
952	علامها	16	علامها
952	شعتنى	17	شجعتني
952	و	18	NULL
952	دخلنا	19	ودخلنا
952	الجامعة	20	الجامعة
952	المفتوحة	21	المفتوحة
952	سواخدت	22	سوا 
952	NULL	23	اخذت
952	بكارليوس	24	بكالريوس
952	إدارة	25	إدارة
952	اعمال	26	اعمال
952	و	27	NULL
952	الفضل	28	والفضل
952	يرع	29	يرجع
952	لحضرتك	30	لحضرتك
30278	ينفع	1	ينفع
30278	اللي	2	اللي
30278	عملته	3	عملته
30278	ده	4	ده
30278	يا	5	يا
30278	حامد	6	حامد
22811	عنايا	1	عينيا
22811	ليك	2	ليك
22811	يا	3	يا
22811	عمى	4	عمي
22811	بس	5	بس
22811	قووول	6	قولت
42790	في	1	فيه
42790	ايه	2	ايه
42790	في	3	فيه
42790	ايه	4	ايه
20648	وسعي	1	وسعي
26021	تقصد	1	تقصد
31242	اه	1	اه
31242	مهو	2	ما 
31242	NULL	3	هو
31242	انا	4	انا
31242	مش	5	مش
31242	تحت	6	تحت
31242	امره	7	امره
7899	ماتجوليش	1	ما 
7899	NULL	2	تقوليش
7899	اكده	3	اكده
7899	يامى	4	يا 
7899	NULL	5	اما
7899	انا	6	انا
7899	عمرى	7	عمري
7899	مافوتك	8	ما 
7899	NULL	9	فوتك
7899	واصل	10	واصل
8489	ان	1	ان
8489	شاء	2	شاء
8489	الله	3	الله
8489	سعيد	4	سعيد
8489	بمقابلتك	5	بمقابلتك
8510	وإلا	1	وإلا
8510	مصيرك	2	مصيرك
8510	هيكون	3	هيكون
8510	زي	4	زي
8510	مصير	5	مصير
8510	عمك	6	عمك
8510	زيدان	7	زيدان
8510	اللي	8	اللي
8510	إنت	9	إنت
8510	بنفسك	10	بنفسك
8510	حكيت	11	حكيت
8510	لي	12	لي
8510	عنه	13	عنه
8510	وقلت	14	وقلت
8510	لي	15	لي
8510	عقابة	16	عقابه
8510	كان	17	كان
8510	قد	18	قد
8510	إية	19	إيه
8510	قاسي	20	قاسي
8510	لمجرد	21	لمجرد
8510	بس	22	بس
8510	إنه	23	إنه
8510	مسمعش	24	ما 
8510	NULL	25	سمعش
8510	كلامة	26	كلامه
8510	وإتجوز	27	وإتجوز
8510	على	28	على
8510	مراتة	29	مراته
8510	وساعتها	30	وساعتها
8510	إنت	31	إنت
8510	كمان	32	كمان
8510	هتخسر	33	هتخسر
8510	كل	34	كل
8510	حاجه	35	حاجة
8510	زية	36	زيه
8510	بالظبط	37	بالظبط
50309	ايوه	1	ايوه
50309	يا	2	يا
50309	راجح	3	راجح
50309	ادينى	4	اديني
50309	نهال	5	نهال
50309	بنتى	6	بنتى
50309	عشان	7	عشان
50309	اكلمها	8	اكلمها
35698	ألحجينى	1	الحقيني
35698	يا	2	يا
35698	زهرة	3	زهرة
35698	ألحجينى	4	الحقيني
35698	حسام	5	حسام
35698	واد	6	ولد
35698	عمك	7	عمك
35698	راح	8	راح
35698	يطلبنى	9	يطلبني
35698	من	10	من
35698	اخوى	11	اخوي
35698	عاصم	12	عاصم
35698	دلوجت	13	دلوقت
35698	وأخذت	14	وأخذت
35698	تولول	15	تولول
35698	بعد	16	بعد
35698	جلوسها	17	جلوسها
35698	تلتقط	18	تلتقط
35698	انفاسها	19	انفاسها
35698	على	20	على
35698	احد	21	احد
35698	المقاعد	22	المقاعد
35698	وهى	23	وهي
35698	تضرب	24	تضرب
35698	بكفيها	25	بكفيها
35698	على	26	على
35698	رأسها	27	رأسها
21743	ولاد	1	ولاد
21743	منصور	2	منصور
21743	انت	3	انت
21743	عارف	4	عارف
21743	انت	5	انت
21743	بتعمل	6	بتعمل
21743	ايه	7	ايه
21743	و	8	NULL
21743	عارف	9	وعارف
21743	دول	10	دول
21743	مين	11	مين
21743	من	12	من
21743	الاساس	13	الاساس
19034	شكرا	1	شكرا
19034	الشرف	2	الشرف
19034	ليا	3	ليّ
27246	بحبك	1	بحبك
27246	يلا	2	يلا
27246	قومي	3	قومي
27246	حضري	4	حضري
27246	فطار	5	فطار
27246	حلو	6	حلو
27246	لينا	7	لينا
27246	احنا	8	احنا
27246	التلاتة	9	الثلاثة
17110	تسلم	1	تسلم
17110	يا	2	يا
17110	كبير	3	كبير
14388	حاضر	1	حاضر
14388	يلا	2	يلا
12842	ايه	1	ايه
12842	هي	2	هي
14911	استسلم	1	استسلم
14911	بقى	2	بقى
14911	ليه	3	ليه
14911	عايز	4	عايز
14911	تتعبنى	5	تتعبني
42400	ربنا	1	ربنا
42400	يعينك	2	يعينك
42400	بس	3	بس
42400	أيه	4	ايه
42400	مقضيه	5	مقضية
42400	حياتك	6	حياتك
42400	كده	7	كده
42400	شغل	8	شغل
42400	أيه	9	ايه
42400	رأيك	10	رأيك
42400	نتقابل	11	نتقابل
42400	أنتى	12	انتي
42400	وحشانى	13	وحشاني
42400	وكمان	14	وكمان
42400	نتكلم	15	نتكلم
42400	شويه	16	شوية
42400	نفضفض	17	نفضفض
42400	لبعض	18	لبعض
24583	نعم	1	نعم
24583	يا	2	يا
24583	خالتى	3	خالتي
28376	هو	1	هو
28376	ولدك	2	ولدك
28376	لساته	3	لساته
28376	وة	4	جوة
12940	اه	1	اه
12940	اهلا	2	اهلا
12940	بيكو	3	بكم
12940	بصي	4	بصي
12940	يا	5	يا
12940	دادة	6	دادة
12940	اوضتكم	7	اوضتكم
12940	ال	8	اللي
12940	جمب	9	جمب
12940	المطبخ	10	المطبخ
12940	يارب	11	يا 
12940	NULL	12	رب
12940	تعجبكم	13	تعجبكم
12940	و	14	NULL
12940	لو	15	ولو
12940	في	16	فيه
12940	حاجة	17	حاجة
12940	ممكن	18	ممكن
12940	تقولولي	19	تقولوا 
12940	NULL	20	لي
26400	ما	1	ما
26400	اسمهومشي	2	اسمهمشي
26400	بنات	3	بنات
26400	ألفت	4	ألفت
26400	دول	5	دول
26400	بنات	6	بنات
26400	خوي	7	اخوي
26400	رؤوف	8	رؤوف
17720	وليه	1	وليه
17720	مقولتليش	2	ما
17720	NULL	3	قولتيليش
17720	وملقتش	4	وما 
17720	NULL	5	لاقيتش
17720	غير	6	غير
17720	بنت	7	بنت
17720	على	8	علي
17720	وتجوزه	9	وتجوزه
17720	لابني	10	لابني
19619	مش	1	مش
19619	قايم	2	قايم
19619	خليهم	3	خليهم
19619	يدخلو	4	يدخلوا
20782	و	1	NULL
20782	انت	2	وانت
20782	يا	3	يا
20782	عاصم	4	عاصم
20782	كيفك	5	كيفك
20782	أحوالك	6	أحوالك
20782	عال	7	عال
429	متقلقيش	1	ما 
429	NULL	2	تقلقيش
429	انا	3	انا
429	عايش	4	عايش
429	بس	5	بس
429	من	6	من
429	جوايا	7	جوايا
429	محطم	8	محطم
429	وميت	9	وميت
429	100	10	100
429	مرة	11	مرة
20226	خير	1	خير
20226	ياغراب	2	يا
20226	NULL	3	غراب
